"filename","id","var_name_orig","class_orig","label_orig","n_labels","n_valid_labels","n_na_labels"
"ABIII_English.sav","Arab_Barometer_3","q20114","retroharmonize_labelled_spss_survey","q201 14 i will name a number of institutions, and i would like you to tell me to what extent you trust each of them salafists nour party at tajamu' al shaabi kuwait",7,7,0
"ABIII_English.sav","Arab_Barometer_3","q20115","retroharmonize_labelled_spss_survey","q201 15 i will name a number of institutions, and i would like you to tell me to what extent you trust each of them the joint meetings party jmp and its partners",7,7,0
"ABIII_English.sav","Arab_Barometer_3","q20116","retroharmonize_labelled_spss_survey","q201 16 i will name a number of institutions, and i would like you to tell me to what extent you trust each of them the general people's congress gpc and its partners",7,7,0
"ABIII_English.sav","Arab_Barometer_3","q20117","retroharmonize_labelled_spss_survey","q201 17 i will name a number of institutions, and i would like you to tell me to what extent you trust each of them the popular action bloc",7,7,0
"ABIII_English.sav","Arab_Barometer_3","q20118","retroharmonize_labelled_spss_survey","q20118 i will name a number of institutions, and i would like you to tell me to what extent you trust each of them the national alliance",7,7,0
"ABIII_English.sav","Arab_Barometer_3","q20119","retroharmonize_labelled_spss_survey","q20119 i will name a number of institutions, and i would like you to tell me to what extent you trust each of them the national forces alliance",7,7,0
"ABIII_English.sav","Arab_Barometer_3","q202","retroharmonize_labelled_spss_survey","q202 in your opinion, is the state currently undertaking far reaching and radical reforms and changes in its institutions and agencies",7,7,0
"ABIII_English.sav","Arab_Barometer_3","q202_insh","retroharmonize_labelled_spss_survey","insh for q202 was the first answer of the respondent in sha allah before you insisted on one of the listed answers",2,2,0
"ABIII_English.sav","Arab_Barometer_3","q2031","retroharmonize_labelled_spss_survey","q203 1 generally speaking, how would you evaluate the performance of the government the cabinet in carrying out its tasks and duties",8,8,0
"ABIII_English.sav","Arab_Barometer_3","q2032","retroharmonize_labelled_spss_survey","q203 2 generally speaking, how would you evaluate the performance of parliament in carrying out its tasks and duties",8,8,0
"ABIII_English.sav","Arab_Barometer_3","q2033","retroharmonize_labelled_spss_survey","q203 3 generally speaking, how would you evaluate the performance of the judiciary in carrying out its tasks and duties",8,8,0
"ABIII_English.sav","Arab_Barometer_3","q2034","retroharmonize_labelled_spss_survey","q203 4 generally speaking, how would you evaluate the performance of the police in carrying out its tasks and duties",8,8,0
"ABIII_English.sav","Arab_Barometer_3","q2035","retroharmonize_labelled_spss_survey","q203 5 generally speaking, how would you evaluate the performance of the local government in carrying out its tasks and duties",8,8,0
"ABIII_English.sav","Arab_Barometer_3","q2037","retroharmonize_labelled_spss_survey","q203 7 generally speaking, how would you evaluate the performance of the national army in carrying out its tasks and duties",8,8,0
"ABIII_English.sav","Arab_Barometer_3","q2042","retroharmonize_labelled_spss_survey","q204 2 i am going to ask a number of questions related to the current government’s performance how would you evaluate the current government's performance on creating employment opportunities",8,8,0
"ABIII_English.sav","Arab_Barometer_3","q2043","retroharmonize_labelled_spss_survey","q204 3 i am going to ask a number of questions related to the current government’s performance how would you evaluate the current government's performance on narrowing the gap between rich and poor",8,8,0
"ABIII_English.sav","Arab_Barometer_3","q2044","retroharmonize_labelled_spss_survey","q204 4 i am going to ask a number of questions related to the current government’s performance how would you evaluate the current government's performance on improving basic health services",8,8,0
"ABIII_English.sav","Arab_Barometer_3","q20412","retroharmonize_labelled_spss_survey","q204 12 i am going to ask a number of questions related to the current government’s performance how would you evaluate the current government's performance on managing the process of democratic transition process",8,8,0
"ABIII_English.sav","Arab_Barometer_3","q20416","retroharmonize_labelled_spss_survey","q204 16 i am going to ask a number of questions related to the current government’s performance how would you evaluate the current government's performance on national dialogue and the gulf intiative",8,8,0
"ABIII_English.sav","Arab_Barometer_3","q20417","retroharmonize_labelled_spss_survey","q204 17 i am going to ask a number of questions related to the current government’s performance how would you evaluate the current government's performance on the joint meetings party jmp and its partners",8,8,0
"ABIII_English.sav","Arab_Barometer_3","q20418","retroharmonize_labelled_spss_survey","q204 18 i am going to ask a number of questions related to the current government’s performance how would you evaluate the current government's performance on the general people's congress gpc and its partners",8,8,0
"ABIII_English.sav","Arab_Barometer_3","q20419","retroharmonize_labelled_spss_survey","q204 19 i am going to ask a number of questions related to the current government’s performance how would you evaluate the current government's performance on new constitutional amendments",8,8,0
"ABIII_English.sav","Arab_Barometer_3","q2054","retroharmonize_labelled_spss_survey","q205 4 i will ask some questions about your ability to obtain certain services based on your actual experience, how difficult or easy is it to obtain assistance from public security the police when needed",8,8,0
"ABIII_English.sav","Arab_Barometer_3","q2055","retroharmonize_labelled_spss_survey","q205 5 based on your actual experience, how difficult or easy is it to access the relevant official to file a complaint when you feel that your rights have been violated",8,8,0
"ABIII_English.sav","Arab_Barometer_3","q2061","retroharmonize_labelled_spss_survey","q206 1 what are the two most important challenge your country is facing today one of the two responses",12,12,0
"ABIII_English.sav","Arab_Barometer_3","q2062","retroharmonize_labelled_spss_survey","q206 2 what are the two most important challenge your country is facing today one of the two responses",12,12,0
"ABIII_English.sav","Arab_Barometer_3","q210","retroharmonize_labelled_spss_survey","q210 do you think that there is corruption within the state’s institutions and agencies",5,5,0
"ABIII_English.sav","Arab_Barometer_3","q210a","retroharmonize_labelled_spss_survey","do you think that corruption in state instutions now is…",6,6,0
"ABIII_English.sav","Arab_Barometer_3","q211","retroharmonize_labelled_spss_survey","q211 in your opinion, to what extent is the government working to eliminate corruption in your country",7,7,0
"ABIII_English.sav","Arab_Barometer_3","q211_insh","retroharmonize_labelled_spss_survey","insh for q211 was the first answer of the respondent in sha allah before you insisted on one of the listed answers",2,2,0
"ABIII_English.sav","Arab_Barometer_3","q213","retroharmonize_labelled_spss_survey","q213 some people say it is impossible to obtain a job without connections, while others say that jobs are only available to qualified candidates based on recent experience s you are personally aware of, do you think that",7,7,0
"ABIII_English.sav","Arab_Barometer_3","q214","retroharmonize_labelled_spss_survey","q214 have you, or any of your relatives or anyone you know been asked for an approval or a certificate of good conduct from security agencies as a condition to obtain a passport, identity card or any document or permit from state institutions in the area y",5,5,0
"ABIII_English.sav","Arab_Barometer_3","q216","retroharmonize_labelled_spss_survey","q216 to what extent do you agree or disagree with the following statement citizens must support the government’s decisions even if they disagree with them",7,7,0
"ABIII_English.sav","Arab_Barometer_3","q217","retroharmonize_labelled_spss_survey","q217 in your opinion, are people nowadays able to criticize the government without fear",5,5,0
"ABIII_English.sav","Arab_Barometer_3","q2185","retroharmonize_labelled_spss_survey","q218 5 do you agree or disagree with the following statement sometimes, politics are so complicated that i cannot understand what is happening",7,7,0
"ABIII_English.sav","Arab_Barometer_3","q240","retroharmonize_labelled_spss_survey","q240 assuming there is a 0 – 10 scale to measure the appropriate level of tax burden, where would you put yourself on such a scale",14,14,0
"ABIII_English.sav","Arab_Barometer_3","q301","retroharmonize_labelled_spss_survey","q301 did you vote in the last parliamentary elections that were held on date of the last elections",5,5,0
"ABIII_English.sav","Arab_Barometer_3","q302","retroharmonize_labelled_spss_survey","q302 during the last parliamentary elections held on date of the last elections , did you attend any meetings or activities related to any electoral campaign",5,5,0
"ABIII_English.sav","Arab_Barometer_3","q303","retroharmonize_labelled_spss_survey","q303 in general, how would you evaluate the last parliamentary elections that were held on date of the last elections",7,7,0
"ABIII_English.sav","Arab_Barometer_3","q304a","retroharmonize_labelled_spss_survey","did you vote in the elections for the constitutional assembly that were held on february 20, 2014",5,5,0
"ABIII_English.sav","Arab_Barometer_3","q304","retroharmonize_labelled_spss_survey","q304 in general, how would you evaluate the elections for the constitutional assembly that were held on february 20, 2014",7,7,0
"ABIII_English.sav","Arab_Barometer_3","q402","retroharmonize_labelled_spss_survey","q402 do you think that the government in your country blocks media coverage of the activities and positions of the opposition in the daily press",5,5,0
"ABIII_English.sav","Arab_Barometer_3","q402a","retroharmonize_labelled_spss_survey","do you trust local media outlets now …",6,6,0
"ABIII_English.sav","Arab_Barometer_3","q403","retroharmonize_labelled_spss_survey","q403 when you wish to read foreign newspapers, magazines, books or to view websites on the internet, do you sometimes find that they are blocked by the government and or its agencies",6,6,0
"ABIII_English.sav","Arab_Barometer_3","q404","retroharmonize_labelled_spss_survey","q404 in general, to what extent are you interested in politics",7,7,0
"ABIII_English.sav","Arab_Barometer_3","q405","retroharmonize_labelled_spss_survey","q405 to what extent do you follow political news in your country",7,7,0
"ABIII_English.sav","Arab_Barometer_3","q4061","retroharmonize_labelled_spss_survey","q406 1 in general, do you follow political news through the television",8,8,0
"ABIII_English.sav","Arab_Barometer_3","q4062","retroharmonize_labelled_spss_survey","q406 2 in general, do you follow political news through the daily press",8,8,0
"ABIII_English.sav","Arab_Barometer_3","q4063","retroharmonize_labelled_spss_survey","q406 3 in general, do you follow political news through the weekly press",8,8,0
"ABIII_English.sav","Arab_Barometer_3","q4064","retroharmonize_labelled_spss_survey","q406 4 in general, do you follow political news through the radio",8,8,0
